Country Name,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
Tunisia,"866,155,455.614084","880,027,760.809103","1,026,737,632.05627","1,025,866,811.34006","991,047,619.047619","1,040,952,380.95238","1,085,714,285.71429","1,214,666,666.66667","1,289,904,761.90476","1,439,238,095.2381","1,685,152,604.60491","2,237,570,218.83122","2,730,787,476.28084","3,545,852,328.69808","4,328,933,303.50262","4,508,139,372.17221","5,109,919,571.04558","5,968,474,421.51044","7,188,899,276.68159","8,743,054,698.11088","8,428,513,568.24625","8,133,538,742.82619","8,350,545,840.2699","8,254,573,072.61563","8,410,185,739.96405","9,017,795,297.4069","9,696,739,314.07332","10,096,292,842.1543","10,101,862,385.7077","12,290,568,181.8182","13,074,782,608.6957","15,497,286,295.7938","14,608,946,896.483","15,632,463,424.2784","18,030,876,599.3444","19,587,322,786.1105","20,746,360,430.4187","21,803,372,266.6198","22,943,685,719.103","21,473,261,837.0176","22,066,031,834.2948","23,141,616,604.5242","27,453,084,982.5378","31,183,059,012.4448","32,282,960,678.4888","34,377,235,161.5327","38,848,711,943.7939","44,736,953,169.3856","43,607,568,688.4396","44,377,742,070.7","46,434,616,144.2086","45,662,043,358.0705"
Turkey,"8,017,479,300.82797","8,919,043,238.27047","10,351,885,924.563","11,172,953,081.8767","11,945,722,171.1131","14,119,135,234.5907","15,664,673,413.0634",17500000000,"19,466,666,666.6667","17,086,956,521.7391","16,256,619,963.7997","20,431,095,406.3604","25,724,381,625.4417","35,599,913,836.4328","44,633,707,242.7642","51,280,134,554.2889","58,676,813,687.3681","65,147,022,485.7919","89,394,085,658.2038","68,789,289,565.7434","71,040,020,140.4436","64,546,332,580.7583","61,678,280,115.4987","59,989,909,457.8379","67,234,948,264.5987","75,728,009,962.7878","87,172,789,528.3316","90,852,814,004.9917","107,143,348,667.094","150,676,291,094.21","151,041,248,184.246","159,095,003,188.105","180,422,294,772.264","130,690,172,297.297","169,485,941,048.035","181,475,555,282.555","189,834,649,111.257","269,287,100,115.075","249,751,470,869.15","266,567,531,989.763","196,005,288,838.12","232,534,560,774.947","303,005,302,818.309","392,166,274,991.231","482,979,839,237.868","530,900,095,204.76","647,155,133,931.998","730,337,495,966.193","614,553,921,823.292","731,144,392,556.339","774,775,177,386.146","789,257,487,307.029"
Tuvalu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,824,746.23813152","9,365,488.11527636","9,742,603.63358628","9,631,024.91567838","10,887,216.9090252","11,025,679.5147634","12,335,200.1648586","12,701,093.9749737","12,757,405.7922913","13,686,699.5709539","13,741,846.5182024","13,196,230.2126276","15,451,294.0406177","18,230,893.0263027","21,535,706.6386182","21,839,580.5663688","22,903,319.50355","27,030,996.0274377","30,290,770.2566871","27,101,312.7916078","31,824,701.2783331","39,313,508.6934276","39,875,708.119439"
Tanzania,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,100,405,344.39923","4,420,167,588.57625","4,258,742,898.93795","4,956,587,901.61865","4,601,413,521.13102","4,257,702,021.44302","4,510,847,189.15431","5,255,221,043.83861","6,496,195,823.96993","7,683,852,496.84499","9,345,174,101.90716","9,697,847,589.16835","10,185,786,170.7327","10,383,560,997.7807","10,805,600,068.704","11,659,129,814.7433","12,825,801,916.6063","14,141,916,592.3846","14,331,231,238.9296","16,825,547,176.0324","20,715,086,118.9064","21,368,165,399.612","22,915,004,297.2183","23,874,165,047.2772","28,242,425,168.1058"
Uganda,"441,667,041.01569","449,158,317.275995","516,315,650.872311","589,247,477.588738","884,502,338.650021","925,381,522.392631","967,240,686.567426","1,037,379,286.07101","1,168,556,666.77932","1,259,554,849.768","1,417,191,702.14533","1,490,970,306.72707","1,701,817,912.2561","2,098,945,009.99877","2,359,555,555.55556",2447300000,"2,936,470,588.23529","2,420,260,869.56522",2139025000,1244610000,1337300000,2177500000,"2,240,333,333.33333","3,615,647,464.04402","3,519,695,202.59337","3,923,244,143.11762","6,269,521,859.21993","6,508,931,651.38918","5,276,480,932.64278","4,304,399,516.07681","3,321,729,207.85836","2,857,457,785.70851","3,220,439,178.15143","3,990,430,537.18124","5,755,818,793.1142","6,044,585,326.938","6,269,333,313.17108","6,584,815,846.52754","5,998,563,257.94659","6,193,246,632.3273","5,840,503,702.93999","6,178,563,467.08765","6,336,696,288.99935","7,940,362,663.20133","9,013,834,490.38208","9,977,209,198.94291","11,916,019,462.5072","14,440,417,640.883","15,803,514,642.8305","17,197,111,223.1324","16,822,413,295.1344","19,881,412,441.2345"
Ukraine,,,,,,,,,,,,,,,,,,,,,,,,,,,"64,087,694,038.2333","74,703,517,902.6642","82,707,004,265.9254","81,456,431,291.9234","77,464,043,753.2963","73,942,294,099.2892","65,648,559,194.6496","52,549,555,009.5044","48,213,868,185.1625","44,558,077,827.135","50,150,399,813.1328","41,883,241,479.9014","31,580,639,053.2013","31,261,527,363.144","38,009,344,576.6088","42,392,896,031.2394","50,132,953,288.203","64,883,060,725.7003","86,142,018,069.3504","107,753,069,306.931","142,719,009,900.99","179,992,405,832.321","117,227,769,791.56","136,418,622,767.355","163,422,495,339.803","176,308,825,694.203"
Upper middle income,"167,107,832,390.809","174,580,135,338.468","182,796,330,177.542","205,836,193,007.824","229,857,784,386.408","252,383,445,123.915","255,880,323,735.432","269,542,307,755.131","301,459,800,069.96","329,757,548,088.085","360,817,830,276.486","413,927,890,663.327","536,511,027,909.715","685,283,758,486.446","756,669,282,874.426","820,339,669,842.055","917,322,209,324.691","984,651,647,386.123","1,192,583,036,873.82","1,359,199,112,781.93","1,477,820,234,839.14","1,457,230,752,701.9","1,430,619,308,998.71","1,467,318,281,690.63","1,549,279,571,685.42","1,616,764,367,586.78","1,617,463,702,331.34","1,766,842,315,083.37",1920695101312,"2,158,069,204,215.84","2,239,886,665,428.22","2,415,877,987,647.23",2697334768251,"3,004,675,240,771.85","3,389,592,045,241.87","3,724,712,080,349.12","3,984,099,110,670.54","4,052,343,037,141.88","3,911,115,290,799.75","4,270,096,102,963.02","4,274,500,982,145.16","4,270,025,633,666.52","4,758,370,319,327.51","5,624,274,751,051.67","6,692,691,148,027.74","7,870,165,220,039.07","9,691,331,941,470.11","11,792,808,171,195.7","11,667,861,349,781.5","13,996,378,037,006.2","16,432,622,418,556.8",17426690361464
Uruguay,"1,549,623,556.10937","1,709,221,320.65207","1,538,971,681.80418","1,974,511,146.05715","1,889,185,074.97641","1,808,775,748.3991","1,598,149,806.59667","1,593,701,208.51915","2,004,342,741.93548","2,137,241,935.48387","2,807,342,741.93548","2,189,502,774.9206","3,964,295,672.52444","4,090,252,474.21085","3,538,292,267.30118","3,667,161,241.48372","4,114,664,910.57037","4,910,255,622.72032","7,181,180,174.85868","10,163,020,115.7344","11,048,335,541.4933","9,178,802,451.40147","5,102,281,488.72172","4,850,241,442.17643","4,732,017,873.38369","5,880,112,946.89436","7,367,494,222.29317","8,213,515,458.51139","8,438,951,476.06644","9,298,839,655.23138","11,206,193,313.0458","12,878,157,305.7481","15,002,144,584.3663","17,474,578,502.4346","19,297,663,096.5506","20,515,465,834.0682","23,969,746,851.4993","25,385,928,196.3986","23,983,945,190.6167","22,823,255,805.9664","20,898,788,420.0932","13,606,494,599.021","12,045,627,411.0182","13,686,333,821.7864","17,362,872,709.7496","19,579,479,147.1959","23,410,536,954.8774","30,366,148,247.8894","30,229,404,320.5219","38,846,222,984.5698","46,434,697,450.8674","49,919,727,146.4227"
United States,539050934272,579748429824,611669508096,656912089088,712081997824,780760514560,825056165888,901455806464,973385170944,1075900000000,1167800000000,1282400000000,1428500000000,1548800000000,1688900000000,1877600000000,2086000000000,2356600000000,2632100000000,2862500000000,3210900000000,3345000000000,3638100000000,4040700000000,4346700000000,4590100000000,4870200000000,5252600000000,5657700000000,5979600000000,6174000000000,6539300000000,6878700000000,7308700000000,7664000000000,8100200000000,8608500000000,9089100000000,9665700000000,10289700000000,10625300000000,10980200000000,11512200000000,12277000000000,13095400000000,13857900000000,14480300000000,14720300000000,14417900000000,14958300000000,15533800000000,16244600000000
Uzbekistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13,360,607,990.6751","13,800,157,749.2873","12,953,800,571.0314","13,099,928,531.8591","12,899,074,347.3288","13,350,461,532.662","13,948,892,215.5689","14,744,603,773.5849","14,988,971,210.8383","17,078,465,982.0282","13,760,374,487.51","11,401,351,420.1718","9,687,951,055.22541","10,128,112,401.4248","12,030,023,547.8807","14,307,509,838.8053","17,030,896,203.1963","22,311,393,927.8817","27,934,030,937.2157","32,816,828,372.9753","39,332,771,014.013","45,324,317,482.0908","51,112,745,668.7163"
St. Vincent and the Grenadines,"13,999,964.8130718","14,524,963.493562","13,708,298.8794661","14,758,296.2404465","15,108,295.3612136","16,099,959.5355017","15,835,088.4020619",15350000,16650000,18450000,"20,051,648.1111283","27,585,488.2223049","30,165,373.2430518","32,924,215.7541822","33,237,149.307437","32,792,487.6316849","36,537,036.3917697","46,599,999.1770143","54,511,110.1484102","60,307,406.3423402","74,799,998.6789844","85,448,146.6390795","94,044,442.7835597","103,499,992.246198","112,881,479.487923","127,974,065.888045","142,329,621.190072","164,574,077.093517","177,296,293.165131","198,207,403.906938","212,492,582.913912","233,188,878.844699","238,774,063.931246","243,255,557.185433","266,481,488.627101","281,518,501.694871","293,070,365.194561","317,851,822.534683","331,866,660.80569","397,447,006.684536","431,017,934.980541","462,641,609.607232","482,397,041.110191","522,544,701.882639","551,431,645.446551","611,040,126.245679","684,691,914.814815","699,004,420.740741","672,342,406.296296","674,762,008.518518","687,993,792.592593","712,588,888.888889"
"Venezuela, RB","8,923,366,627.53039","9,873,397,859.35133","10,663,375,513.5473","9,113,580,696.48012","9,602,944,667.73034","10,096,574,669.5538","10,472,776,743.7796","11,470,909,285.1354","11,927,570,676.9238","12,993,115,056.3716","14,471,557,937.6814","15,922,867,181.28","19,445,932,860.3232","29,087,099,933.3312","31,413,164,178.7298","36,272,315,695.3896","42,337,056,974.7077","46,507,640,231.1429","55,750,554,788.6502","67,135,122,863.8751","75,498,829,319.3768","76,693,647,866.3487","78,586,503,425.993","55,952,339,079.6402","57,935,742,246.6997","58,915,108,093.877","45,343,793,675.9759","58,428,404,473.5592","42,142,303,738.5494","47,027,508,385.0296","51,734,363,023.7839","58,470,358,475.8677","58,107,555,298.464","56,529,904,239.4609","74,888,742,183.6849","68,258,588,862.7845","85,837,385,778.751","91,338,542,541.7674","97,974,136,436.6528","117,147,614,565.563","122,909,734,601.322","92,889,586,976.1833","83,622,191,418.9774","112,451,400,422.982","145,513,489,651.872","183,477,522,123.894","230,364,012,575.687","315,600,203,539.823","329,418,979,506.288","393,807,511,437.279","316,482,190,800.364","381,286,237,847.667"
Virgin Islands (U.S.),25700000,36900000,41400000,53800000,66500000,84100000,115400000,173800000,211300000,219000000,257000000,307100000,351600000,395400000,399800000,440000000,461800000,512900000,606700032,727800000,821800000,832600000,916899968,985400000,990400000,1035600000,1147800064,1204600064,1343900032,1564700032,1671200000,1770899968,1996000000,,,,,,,,,,,,,,,,,,,
Vietnam,,,,,,,,,,,,,,,,,,,,,,,,,"14,094,688,427.6708","26,336,617,864.2018","36,658,108,168.7474","25,423,812,494.3601","6,293,304,847.12214","6,471,740,486.32008","9,613,369,553.85061","9,866,990,096.31871","13,180,954,014.068","16,286,434,094.0185","20,736,163,915.2449","24,657,470,331.5962","26,843,701,136.7266","27,209,601,995.8276","28,683,658,004.771","33,640,085,727.518","35,291,349,277.3143","37,947,904,054.452","42,717,072,777.5838","49,424,107,709.8946","57,633,255,739.4104","66,371,664,817.0436","77,414,425,532.2452","99,130,304,099.1274","106,014,600,963.957","115,931,749,904.86","135,539,487,317.008","155,820,001,920.492"
Vanuatu,,,,,,,,,,,,,,,,,,,"119,258,829.375694","113,423,182.170216","98,746,408.9858714","98,144,643.7513427","110,123,776.769005","135,553,759.396907","123,698,508.817134","118,691,400.756626","130,834,146.216785","148,545,377.858713","144,482,170.476684","158,397,406.344715","188,869,985.157248","196,142,587.970973","188,080,372.417814","219,260,343.349957","233,902,114.74096","245,177,629.284461","255,890,215.734673","262,301,249.00278","267,999,225.256634","272,014,693.050806","257,926,881.72043","262,603,781.799059","314,463,144.04219","364,996,869.129618","394,962,552.336108","437,072,933.899158","526,425,740.447881","607,983,815.257081","610,075,806.66568","700,804,045.16412","786,294,694.25164","787,073,459.020375"
West Bank and Gaza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,828,493,966.94336","3,220,099,898.36001","3,361,387,738.68122","3,701,277,958.81928","3,944,403,662.11971","4,168,899,306.51301","4,113,261,232.92671","3,332,382,199.49359","2,832,538,290.42852","3,144,395,542.913","3,606,871,947.80257","4,015,865,743.74699",,,,,,,
World,"1,408,258,375,830.31","1,511,113,265,707.15","1,626,593,570,137.26","1,782,554,612,255.23","1,941,828,764,352.76","2,105,959,510,006.08","2,240,212,291,826.53","2,414,734,641,230.62","2,657,553,623,490.03","2,951,982,598,259.57","3,259,098,668,953.25","3,757,805,379,803.98",4577031063907,"5,279,880,305,978.14","5,883,133,665,059.98","6,402,687,065,834.17","7,241,961,803,837.78","8,521,991,033,938.32","9,891,019,298,986.71","11,125,699,881,160.7","11,428,783,514,675.7","11,328,820,796,467.1",11584784658356,"12,028,027,856,867.4","12,646,806,166,258.8","14,936,803,860,432.5","16,949,061,912,073.3","18,956,557,582,741.6","19,911,717,151,673.4","22,237,058,668,974.8","23,331,403,156,197.9","24,961,589,855,741.8","25,421,978,315,123.5",27299138426052,"30,206,374,448,006.7","30,844,033,731,460.8","30,784,707,283,431.3","30,668,307,239,956.4","31,825,126,768,930.9","32,872,324,986,797.4","32,678,362,783,846.8","33,924,664,960,888.2","38,058,693,029,123.6","42,826,770,007,282.1","46,328,508,515,723.7","50,172,505,567,029.2","56,488,054,878,408.9","61,952,359,911,162.9","58,716,039,506,316.4","64,081,876,752,375.4","71,058,486,031,366.1","72,440,448,832,221.3"
Samoa,,,,,,,,,,,,,,,,,,,,,,"108,006,925.400911","99,668,848.7703468","97,298,513.646199","85,156,795.763562","89,947,043.6814587","99,540,468.2072057","118,518,518.735985","109,494,843.260224","112,058,888.22303","111,908,235.967066","117,883,207.849366","118,613,703.553059","197,000,394.477318","200,357,402.765424","222,670,196.526931","254,361,347.160661","240,113,812.860111","230,621,434.542609","239,698,992.443325","243,324,190.253866","256,677,700.108988","301,905,953.023492","374,507,187.856928","412,220,560.259923","453,082,900.112909","490,916,834.706904","573,946,224.503845","500,992,499.165598","572,160,378.287853","630,129,114.003581","683,719,606.266704"
"Yemen, Rep.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,647,251,908.39695","5,930,370,370.37037","6,463,649,985.01648","5,368,270,614.8468","4,167,356,037.1517","4,258,788,725.44991","5,785,685,310.86668","6,839,039,029.748","6,325,219,772.93811","7,641,101,221.43876","9,636,342,274.82408","9,854,042,164.67463","10,693,278,291.8149","11,777,768,086.8693","13,873,500,887.5612","16,753,787,028.2859","18,941,303,849.6801","21,596,088,517.0427","26,869,018,825.1218","24,581,907,773.5827","31,883,409,718.7382","31,724,633,891.2004","35,645,823,131.5726"
South Africa,"7,742,786,640.38246","8,269,859,504.96414","9,175,047,802.4509","10,071,641,671.372","11,002,595,334.5629","11,995,195,206.72","13,382,594,741.9151","14,475,993,856.9928","16,315,592,942.6891","17,907,392,933.8058","19,764,631,617.7672","20,753,098,452.378","28,445,480,882.5059","35,728,950,449.2995","36,947,551,443.9346","35,475,199,969.152","39,400,150,186.539","45,328,400,549.384","55,936,738,633.5778","80,543,504,131.4429","86,830,012,488.9779","80,086,547,269.9213","86,013,096,939.6403","85,171,208,723.9094","67,066,232,217.3801","79,501,624,654.028","104,022,118,644.52","114,631,068,119.229","124,908,313,644.769","112,013,934,430.629","120,225,332,339.121","130,513,031,863.037","130,405,965,474.575","135,777,918,772.257","151,113,087,804.67","143,731,991,360.708","148,814,165,965.067","134,295,554,243.126","133,183,581,578.205","132,877,640,157.574","118,478,986,832.603","111,100,858,130.227","168,219,325,183.617","219,092,936,699.386","247,051,562,311.219","261,007,039,378.852","286,171,830,700.042","273,141,750,192.768","283,985,548,070.365","363,240,728,680.384","401,802,218,556.36","384,312,674,445.534"
"Congo, Dem. Rep.","3,086,746,936.39789","3,779,841,409.55267","6,213,185,773.92265","2,881,545,277.14307","4,043,901,724.13762","4,532,660,145.32842","3,384,063,359.82333","3,909,780,525.37375","5,032,434,970.84174","4,877,684,933.12505","5,594,770,351.56981","6,173,712,809.28569","7,870,239,463.58461","9,596,960,174.34365","10,237,343,153.4311","9,648,583,220.47256","12,344,424,775.9239","15,372,607,995.4061","15,068,422,242.0571","14,394,927,492.9647","12,537,821,039.8252","13,651,667,370.5466","11,006,712,649.2175","7,857,729,192.85629","7,195,042,615.84176","8,095,367,168.16178","7,661,625,472.51189","8,861,299,976.68858","9,021,862,775.25443","9,349,764,580.35198","9,087,965,281.52807","8,206,227,134.00857","10,707,792,340.0276","5,820,383,305.54668","5,643,439,262.21735","5,771,454,883.83039","6,090,840,526.8699","6,215,591,272.38622","4,711,259,427.18182","4,305,296,502.02899","4,691,816,666.66667","5,544,467,551.72297","5,670,128,142.39407","6,511,032,844.18882","7,191,141,825.15134","8,823,784,633.01218","10,013,852,848.6836","11,675,330,309.8997","11,204,008,248.8673","13,138,775,753.2026","15,700,470,459.9222","17,203,980,742.5707"
